Data file for DataLogger.,,,
8/27/2025 05:00,1355.792,30.32,50.652
8/27/2025 05:15,1355.5,30.307,50.848
8/27/2025 05:30,1356.842,30.307,51.024
8/27/2025 05:45,1356.725,30.273,51.076
8/27/2025 06:00,1356.317,30.25,51.12
8/27/2025 06:15,1357.133,30.237,51.088
8/27/2025 06:30,1358.65,30.22,51.556
8/27/2025 06:45,1358.767,30.213,51.532
8/27/2025 07:00,1358.242,30.197,51.288
8/27/2025 07:15,1359.175,30.19,51.524
8/27/2025 07:30,1358.358,30.173,51.504
8/27/2025 07:45,1359.875,30.203,51.52
8/27/2025 08:00,1359.292,30.203,51.528
8/27/2025 08:15,1359.7,30.237,51.068
8/27/2025 08:30,1360.283,30.243,51.064
8/27/2025 08:45,1360.808,30.337,51.12
8/27/2025 09:00,1361.333,30.43,49.816
8/27/2025 09:15,1362.733,30.463,51.212
8/27/2025 09:30,1363.258,30.493,51.244
8/27/2025 09:45,1362.967,30.477,51.204
8/27/2025 10:00,1363.958,30.517,51.272
8/27/2025 10:15,1364.367,30.62,51.424
8/27/2025 10:30,1365.008,30.657,51.412
8/27/2025 10:45,1364.775,30.737,51.468
8/27/2025 11:00,1364.892,30.62,51.28
8/27/2025 11:15,1366.233,30.603,51.324
8/27/2025 11:30,1366.117,30.737,51.408
8/27/2025 11:45,1366.233,30.713,51.456
8/27/2025 12:00,1365.3,30.76,51.016
8/27/2025 12:15,1367.167,30.843,51.124
8/27/2025 12:30,1367.867,30.953,51.248
8/27/2025 12:45,1367.167,30.987,51.304
8/27/2025 13:00,1367.342,31.023,51.312
8/27/2025 13:15,1367.575,31.087,51.344
8/27/2025 13:30,1368.392,31.023,51.316
8/27/2025 13:45,1369.792,30.893,51.244
8/27/2025 14:00,1368.158,30.86,51.24
8/27/2025 14:15,1368.567,30.843,51.268
8/27/2025 14:30,1368.567,30.82,51.192
8/27/2025 14:45,1369.208,30.773,51.116
8/27/2025 15:00,1367.867,30.76,51.048
8/27/2025 15:15,1367.575,30.743,51.456
8/27/2025 15:30,1368.567,30.743,51.492
8/27/2025 15:45,1367.575,30.713,51.496
8/27/2025 16:00,1367.342,30.713,51.48
8/27/2025 16:15,1369.208,30.713,51.488
8/27/2025 16:30,1369.5,30.673,51.44
8/27/2025 16:45,1368.683,30.673,51.416
8/27/2025 17:00,1368.975,30.633,51.372
8/27/2025 17:15,1369.617,30.65,51.408
8/27/2025 17:30,1369.092,30.627,51.392
8/27/2025 17:45,1368.683,30.593,51.368
8/27/2025 18:00,1366.642,30.587,51.34
8/27/2025 18:15,1366.525,30.557,51.336
8/27/2025 18:30,1367.983,30.54,51.312
8/27/2025 18:45,1368.8,30.523,51.284
8/27/2025 19:00,1366.933,30.493,51.228
8/27/2025 19:15,1368.683,30.463,51.228
8/27/2025 19:30,1368.683,30.44,51.184
8/27/2025 19:45,1365.825,30.43,51.216
8/27/2025 20:00,1367.458,30.417,51.196
8/27/2025 20:15,1367.05,30.4,51.164
8/27/2025 20:30,1367.05,30.37,51.164
8/27/2025 20:45,1366.233,30.37,51.136
8/27/2025 21:00,1367.167,30.353,51.12
8/27/2025 21:15,1366.525,30.33,51.096
8/27/2025 21:30,1367.458,30.307,51.064
8/27/2025 21:45,1367.575,30.297,51.08
8/27/2025 22:00,1366.117,30.297,51.128
8/27/2025 22:15,1365.3,30.273,51.04
8/27/2025 22:30,1366.117,30.26,51.036
8/27/2025 22:45,1366.117,30.25,51.024
8/27/2025 23:00,1365.708,30.243,50.992
8/27/2025 23:15,1365.417,30.227,51.464
8/27/2025 23:30,1365.417,30.213,51.504
8/27/2025 23:45,1364.483,30.237,50.996
8/28/2025 00:00,1362.15,30.203,51.436
8/28/2025 00:15,1361.508,30.197,51.46
8/28/2025 00:30,1363.258,30.143,51.376
8/28/2025 00:45,1359.7,30.103,51.288
8/28/2025 01:00,1358.475,30.103,51.288
8/28/2025 01:15,1360.283,30.057,51.064
8/28/2025 01:30,1359.7,30.07,51.108
8/28/2025 01:45,1357.133,30.087,51.032
8/28/2025 02:00,1357.425,30.093,51.032
8/28/2025 02:15,1359.992,30.103,51.036
8/28/2025 02:30,1357.133,30.15,51.336
8/28/2025 02:45,1356.317,30.087,51.068
8/28/2025 03:00,1356.433,29.987,51.052
8/28/2025 03:15,1357.017,29.953,51.048
8/28/2025 03:30,1356.2,29.977,50.976
8/28/2025 03:45,1355.792,29.93,50.864
8/28/2025 04:00,1358.067,29.9,50.844
8/28/2025 04:15,1357.658,29.853,50.828
8/28/2025 04:30,1358.65,29.813,50.956
8/28/2025 04:45,1359.058,29.797,50.708
8/28/2025 05:00,1358.242,29.773,50.912
8/28/2025 05:15,1358.067,29.767,50.708
8/28/2025 05:30,1358.067,29.76,50.728
8/28/2025 05:45,1359.058,29.807,50.716
8/28/2025 06:00,1357.833,29.727,50.664
8/28/2025 06:15,1357.425,29.737,50.508
8/28/2025 06:30,1358.767,29.737,50.784
8/28/2025 06:45,1358.358,29.773,50.892
8/28/2025 07:00,1358.242,29.68,51.248
8/28/2025 07:15,1359.467,29.807,50.928
8/28/2025 07:30,1361.1,29.9,51.052
8/28/2025 07:45,1360.108,29.923,51.136
8/28/2025 08:00,1361.217,29.947,51.152
8/28/2025 08:15,1362.15,30,51.244
8/28/2025 08:30,1362.033,30.04,51.296
8/28/2025 08:45,1360.925,29.977,51.124
8/28/2025 09:00,1363.142,30.157,51.276
8/28/2025 09:15,1364.075,30.12,51.176
8/28/2025 09:30,1363.783,30.087,51.08
8/28/2025 09:45,1362.033,30.297,50.916
8/28/2025 10:00,1363.958,30.4,51.068
8/28/2025 10:15,1366.525,30.383,50.984
8/28/2025 10:30,1365.592,30.43,51.072
8/28/2025 10:45,1365.825,30.463,51.116
8/28/2025 11:00,1366.758,30.5,51.188
8/28/2025 11:15,1366.933,30.5,51.176
8/28/2025 11:30,1366.35,30.44,51.152
8/28/2025 11:45,1368.975,30.493,51.124
8/28/2025 12:00,1367.867,30.563,51.292
8/28/2025 12:15,1368.392,30.587,51.28
8/28/2025 12:30,1367.458,30.61,51.308
8/28/2025 12:45,1367.458,30.69,51.388
8/28/2025 13:00,1367.575,30.673,51.336
8/28/2025 13:15,1367.342,30.673,51.348
8/28/2025 13:30,1367.167,30.703,51.34
8/28/2025 13:45,1367.867,30.72,51.324
8/28/2025 14:00,1367.167,30.727,51.36
8/28/2025 14:15,1367.167,30.783,50.932
8/28/2025 14:30,1368.275,30.79,50.944
8/28/2025 14:45,1368.567,30.737,51.32
8/28/2025 15:00,1369.792,30.673,51.332
8/28/2025 15:15,1368.392,30.657,51.356
8/28/2025 15:30,1368.275,30.673,51.304
8/28/2025 15:45,1368.683,30.68,51.32
8/28/2025 16:00,1369.5,30.69,51.292
8/28/2025 16:15,1367.75,30.68,51.32
8/28/2025 16:30,1368.392,30.727,51.32
8/28/2025 16:45,1370.2,30.713,51.22
8/28/2025 17:00,1368.683,30.703,51.328
8/28/2025 17:15,1368.392,30.667,51.312
8/28/2025 17:30,1368.975,30.65,51.296
8/28/2025 17:45,1369.208,30.593,51.228
8/28/2025 18:00,1365.825,30.57,51.2
8/28/2025 18:15,1366.233,30.557,51.232
8/28/2025 18:30,1367.867,30.517,51.14
8/28/2025 18:45,1367.458,30.5,50.92
8/28/2025 19:00,1365.825,30.487,51.028
8/28/2025 19:15,1367.458,30.463,51.064
8/28/2025 19:30,1367.575,30.44,50.912
8/28/2025 19:45,1365.708,30.44,51.08
8/28/2025 20:00,1365.3,30.423,51.12
8/28/2025 20:15,1367.867,30.423,50.956
8/28/2025 20:30,1366.233,30.417,51.08
8/28/2025 20:45,1366.117,30.393,50.936
8/28/2025 21:00,1366,30.4,51.084
8/28/2025 21:15,1366.233,30.37,50.7
8/28/2025 21:30,1363.375,30.37,51
8/28/2025 21:45,1364.6,30.353,50.988
8/28/2025 22:00,1364.483,30.337,51
8/28/2025 22:15,1362.033,30.307,50.908
8/28/2025 22:30,1360.692,30.307,50.792
8/28/2025 22:45,1363.142,30.307,50.816
8/28/2025 23:00,1363.55,30.283,50.72
8/28/2025 23:15,1360.517,30.283,50.72
8/28/2025 23:30,1361.1,30.273,50.912
8/28/2025 23:45,1361.625,30.267,50.864
8/29/2025 00:00,1359.292,30.243,50.88
8/29/2025 00:15,1357.95,30.25,50.888
8/29/2025 00:30,1358.067,30.237,50.84
8/29/2025 00:45,1358.65,30.213,51.172
8/29/2025 01:00,1356.725,30.22,51.268
8/29/2025 01:15,1356.725,30.22,51.128
8/29/2025 01:30,1355.908,30.213,51.02
8/29/2025 01:45,1356.433,30.19,51.088
8/29/2025 02:00,1354.8,30.18,51.052
8/29/2025 02:15,1356.2,30.18,51.2
8/29/2025 02:30,1355.617,30.173,51.144
8/29/2025 02:45,1355.092,30.167,51.124
8/29/2025 03:00,1354.975,30.15,51.168
8/29/2025 03:15,1355.208,30.157,51.244
8/29/2025 03:30,1354.275,30.15,51.132
8/29/2025 03:45,1354.392,30.127,50.816
8/29/2025 04:00,1355.092,30.127,51.184
8/29/2025 04:15,1353.75,30.127,51.064
8/29/2025 04:30,1353.75,30.093,51.064
8/29/2025 04:45,1355.5,30.08,51.216
8/29/2025 05:00,1354.392,30.047,51.136
8/29/2025 05:15,1354.392,30.033,51.204
8/29/2025 05:30,1356.2,30.023,51.232
8/29/2025 05:45,1355.383,30.017,51.128
8/29/2025 06:00,1354.567,29.993,51.076
8/29/2025 06:15,1353.75,29.963,51.156
8/29/2025 06:30,1354.567,29.963,51.136
8/29/2025 06:45,1355.908,29.977,51.16
8/29/2025 07:00,1354.567,29.987,51.208
8/29/2025 07:15,1354.392,29.953,51.18
8/29/2025 07:30,1355.092,30,51.216
8/29/2025 07:45,1355.208,29.977,51.208
8/29/2025 08:00,1355.383,29.947,51.196
8/29/2025 08:15,1358.067,29.963,51.132
8/29/2025 08:30,1357.95,29.953,50.936
8/29/2025 08:45,1357.95,30.057,50.976
8/29/2025 09:00,1359.992,30.15,51.2
8/29/2025 09:15,1360.808,30.127,51.164
8/29/2025 09:30,1360.808,30.237,50.776
8/29/2025 09:45,1359.292,30.267,50.8
8/29/2025 10:00,1360.925,30.297,50.96
8/29/2025 10:15,1362.733,30.337,50.944
8/29/2025 10:30,1361.742,30.417,50.984
8/29/2025 10:45,1363.375,30.43,50.912
8/29/2025 11:00,1365.3,30.487,51.08
8/29/2025 11:15,1365.183,30.517,51.08
8/29/2025 11:30,1364.775,30.633,51.092
8/29/2025 11:45,1366.758,30.713,51.292
8/29/2025 12:00,1365.825,30.807,50.78
8/29/2025 12:15,1366,30.9,51.008
8/29/2025 12:30,1367.167,30.947,51.064
8/29/2025 12:45,1366.933,31.023,51.124
8/29/2025 13:00,1367.167,31.093,51.172
8/29/2025 13:15,1368.683,31.093,51.132
8/29/2025 13:30,1368.158,31.063,51.152
8/29/2025 13:45,1368.158,31.047,51.096
8/29/2025 14:00,1367.458,31.023,51.056
8/29/2025 14:15,1368.683,31.057,51.04
8/29/2025 14:30,1369.383,31.11,51.088
8/29/2025 14:45,1367.575,31.057,51.056
8/29/2025 15:00,1367.458,31.057,51.116
8/29/2025 15:15,1368.158,31.057,51.116
8/29/2025 15:30,1368.8,31.017,51.068
8/29/2025 15:45,1368.683,30.883,51.02
8/29/2025 16:00,1369.208,30.953,51.096
8/29/2025 16:15,1370.317,30.947,50.884
8/29/2025 16:30,1370.608,30.853,50.92
8/29/2025 16:45,1370.433,30.843,50.916
8/29/2025 17:00,1368.567,30.82,50.944
8/29/2025 17:15,1371.017,30.853,50.928
8/29/2025 17:30,1370.608,30.837,50.944
8/29/2025 17:45,1368.392,30.853,51.028
8/29/2025 18:00,1370.025,30.853,50.96
8/29/2025 18:15,1368.8,30.767,50.916
8/29/2025 18:30,1367.983,30.737,51.324
8/29/2025 18:45,1368.392,30.727,51.12
8/29/2025 19:00,1368.567,30.87,50.872
8/29/2025 19:15,1367.983,30.75,50.908
8/29/2025 19:30,1368.975,30.727,51.168
8/29/2025 19:45,1367.575,30.713,51.164
8/29/2025 20:00,1367.167,30.697,51.048
8/29/2025 20:15,1368.8,30.69,51.036
8/29/2025 20:30,1367.167,30.69,51.16
8/29/2025 20:45,1365.825,30.69,50.912
8/29/2025 21:00,1367.05,30.69,51.128
8/29/2025 21:15,1367.575,30.68,50.852
8/29/2025 21:30,1366,30.703,51.036
8/29/2025 21:45,1365.3,30.737,51.288
8/29/2025 22:00,1365.417,30.737,51.108
8/29/2025 22:15,1363.783,30.72,51.12
8/29/2025 22:30,1362.442,30.703,51.096
8/29/2025 22:45,1361.917,30.713,51.132
8/29/2025 23:00,1361.917,30.697,51.052
8/29/2025 23:15,1361.742,30.673,51.28
8/29/2025 23:30,1360.108,30.69,51.1
8/29/2025 23:45,1359.058,30.673,51.284
8/30/2025 00:00,1359.467,30.65,51.076
8/30/2025 00:15,1358.067,30.643,51.252
8/30/2025 00:30,1356.842,30.633,51.232
8/30/2025 00:45,1354.683,30.62,51.084
8/30/2025 01:00,1354.567,30.587,50.964
8/30/2025 01:15,1354.392,30.57,51.232
8/30/2025 01:30,1351.592,30.563,51.08
8/30/2025 01:45,1352.117,30.563,51.144
8/30/2025 02:00,1351.3,30.57,51.04
8/30/2025 02:15,1349.258,30.587,51.228
8/30/2025 02:30,1350.192,30.587,50.996
8/30/2025 02:45,1349.142,30.587,51.116
8/30/2025 03:00,1347.217,30.557,50.96
8/30/2025 03:15,1346.925,30.533,51.18
8/30/2025 03:30,1348.558,30.54,51.192
8/30/2025 03:45,1346.692,30.517,51.196
8/30/2025 04:00,1347.1,30.517,51.192
8/30/2025 04:15,1347.742,30.51,51.208
8/30/2025 04:30,1347.742,30.47,51.14
8/30/2025 04:45,1348.442,30.463,51.18
8/30/2025 05:00,1347.917,30.44,51.184
8/30/2025 05:15,1348.15,30.423,51.16
8/30/2025 05:30,1348.733,30.407,51.116
8/30/2025 05:45,1350.192,30.393,51.1
8/30/2025 06:00,1349.958,30.37,51.088
8/30/2025 06:15,1350.6,30.343,51.044
8/30/2025 06:30,1349.667,30.343,51.04
8/30/2025 06:45,1350.075,30.33,51.036
8/30/2025 07:00,1350.6,30.283,51.008
8/30/2025 07:15,1350.892,30.273,51.024
8/30/2025 07:30,1350.892,30.29,51.004
8/30/2025 07:45,1351.417,30.267,51.044
8/30/2025 08:00,1352.35,30.267,50.984
8/30/2025 08:15,1353.575,30.273,50.996
8/30/2025 08:30,1353.867,30.307,51.02
8/30/2025 08:45,1355.092,30.37,51.036
8/30/2025 09:00,1355.908,30.47,51.116
8/30/2025 09:15,1356.608,30.493,51.108
8/30/2025 09:30,1357.658,30.477,51.06
8/30/2025 09:45,1357.25,30.62,51.196
8/30/2025 10:00,1358.883,30.713,51.26
8/30/2025 10:15,1359.583,30.75,51.324
8/30/2025 10:30,1360.692,30.773,50.888
8/30/2025 10:45,1360.692,30.82,50.972
8/30/2025 11:00,1360.283,30.9,51.032
8/30/2025 11:15,1362.033,31.023,51.112
8/30/2025 11:30,1363.258,30.977,51.048
8/30/2025 11:45,1363.667,31.023,51.112
8/30/2025 12:00,1364.483,31.04,51.124
8/30/2025 12:15,1365.008,31.087,51.184
8/30/2025 12:30,1364.892,31.127,51.232
8/30/2025 12:45,1365.183,31.15,51.248
8/30/2025 13:00,1364.892,31.213,51.3
8/30/2025 13:15,1365.417,31.237,51.276
8/30/2025 13:30,1364.892,31.283,50.9
8/30/2025 13:45,1365.708,31.283,50.9
8/30/2025 14:00,1367.75,31.33,50.936
8/30/2025 14:15,1368.275,31.273,51.308
8/30/2025 14:30,1367.575,31.26,51.328
8/30/2025 14:45,1368.275,31.157,51.252
8/30/2025 15:00,1368.392,31.143,51.22
8/30/2025 15:15,1369.383,31.12,51.244
8/30/2025 15:30,1370.025,31.127,51.212
8/30/2025 15:45,1369.792,31.197,51.312
8/30/2025 16:00,1370.608,31.12,51.264
8/30/2025 16:15,1371.658,31.143,51.22
8/30/2025 16:30,1371.425,31.203,51.316
8/30/2025 16:45,1370.725,31.19,51.284
8/30/2025 17:00,1371.658,31.19,51.308
8/30/2025 17:15,1373.058,31.173,51.248
8/30/2025 17:30,1372.475,31.143,51.264
8/30/2025 17:45,1372.767,31.133,51.248
8/30/2025 18:00,1374.4,31.127,51.2
8/30/2025 18:15,1374.108,31.12,51.2
8/30/2025 18:30,1372.767,31.12,51.22
8/30/2025 18:45,1376.033,31.11,51.236
8/30/2025 19:00,1373.7,31.11,51.172
8/30/2025 19:15,1373.467,31.103,51.208
8/30/2025 19:30,1372.767,31.103,51.188
8/30/2025 19:45,1373.058,31.087,51.124
8/30/2025 20:00,1371.95,31.063,51.124
8/30/2025 20:15,1372.475,31.04,51.1
8/30/2025 20:30,1370.317,31.017,51.06
8/30/2025 20:45,1369.908,31,51.068
8/30/2025 21:00,1369.092,30.97,51.016
8/30/2025 21:15,1369.208,30.947,51.016
8/30/2025 21:30,1369.792,30.93,50.98
8/30/2025 21:45,1368.275,30.93,50.952
8/30/2025 22:00,1367.75,30.917,50.936
8/30/2025 22:15,1366.117,30.907,50.96
8/30/2025 22:30,1367.342,30.907,50.972
8/30/2025 22:45,1364.075,30.923,50.932
8/30/2025 23:00,1364.367,30.9,50.94
8/30/2025 23:15,1364.775,30.877,50.928
8/30/2025 23:30,1362.85,30.893,50.908
8/30/2025 23:45,1363.258,30.883,50.968
8/31/2025 00:00,1362.967,30.86,50.92
8/31/2025 00:15,1360.808,30.843,50.876
8/31/2025 00:30,1359.292,30.853,49.396
8/31/2025 00:45,1359.7,30.843,50.872
8/31/2025 01:00,1359.583,30.837,50.932
8/31/2025 01:15,1357.017,30.837,50.888
8/31/2025 01:30,1356.025,30.813,50.868
8/31/2025 01:45,1356.025,30.797,50.908
8/31/2025 02:00,1355.383,30.773,50.888
8/31/2025 02:15,1352.933,30.76,50.872
8/31/2025 02:30,1354.683,30.743,51.124
8/31/2025 02:45,1354.567,30.743,51.32
8/31/2025 03:00,1352,30.713,51.336
8/31/2025 03:15,1353.05,30.713,51.32
8/31/2025 03:30,1353.575,30.69,51.296
8/31/2025 03:45,1351.183,30.68,51.316
8/31/2025 04:00,1351.708,30.65,51.32
8/31/2025 04:15,1352.233,30.65,51.28
8/31/2025 04:30,1352.35,30.65,51.332
8/31/2025 04:45,1352,30.61,51.276
8/31/2025 05:00,1351.417,30.587,51.248
8/31/2025 05:15,1352.35,30.58,51.26
8/31/2025 05:30,1352.117,30.557,51.268
8/31/2025 05:45,1351.417,30.523,51.276
8/31/2025 06:00,1353.167,30.523,51.272
8/31/2025 06:15,1353.05,30.517,51.244
8/31/2025 06:30,1351.708,30.5,51.272
8/31/2025 06:45,1353.75,30.533,51.32
8/31/2025 07:00,1354.567,30.5,51.264
8/31/2025 07:15,1354.158,30.5,51.268
8/31/2025 07:30,1353.75,30.493,51.212
8/31/2025 07:45,1355.383,30.493,51.228
8/31/2025 08:00,1353.342,30.47,51.216
8/31/2025 08:15,1352.933,30.487,51.16
8/31/2025 08:30,1354.567,30.523,51.212
8/31/2025 08:45,1354.8,30.633,51.252
8/31/2025 09:00,1353.983,30.68,51.24
8/31/2025 09:15,1356.433,30.783,50.864
8/31/2025 09:30,1356.842,30.843,50.872
8/31/2025 09:45,1355.383,30.87,50.86
8/31/2025 10:00,1356.725,30.907,50.892
8/31/2025 10:15,1357.833,30.993,50.964
8/31/2025 10:30,1355.617,30.97,50.988
8/31/2025 10:45,1356.842,31.04,51.044
8/31/2025 11:00,1359.875,31.063,51.044
8/31/2025 11:15,1357.95,31.11,51.132
8/31/2025 11:30,1358.883,31.167,51.16
8/31/2025 11:45,1359.992,31.167,51.236
8/31/2025 12:00,1361.508,31.243,51.26
8/31/2025 12:15,1360.692,31.267,51.232
8/31/2025 12:30,1361.625,31.273,51.312
8/31/2025 12:45,1361.625,31.273,51.288
8/31/2025 13:00,1362.325,31.32,50.9
8/31/2025 13:15,1361.917,31.313,50.864
8/31/2025 13:30,1363.958,31.343,50.928
8/31/2025 13:45,1364.6,31.393,50.94
8/31/2025 14:00,1364.075,31.423,50.92
8/31/2025 14:15,1364.483,31.453,51.016
8/31/2025 14:30,1365.592,31.453,51
8/31/2025 14:45,1367.167,31.493,51.016
8/31/2025 15:00,1366.933,31.47,51.008
8/31/2025 15:15,1367.05,31.517,51.056
8/31/2025 15:30,1368.975,31.563,51.108
8/31/2025 15:45,1367.867,31.5,51.064
8/31/2025 16:00,1367.575,31.463,51.024
8/31/2025 16:15,1369.908,31.447,51.016
8/31/2025 16:30,1369.617,31.44,50.984
8/31/2025 16:45,1368.975,31.407,51.016
8/31/2025 17:00,1371.425,31.407,50.976
8/31/2025 17:15,1371.658,31.407,51.004
8/31/2025 17:30,1371.658,31.36,50.952
8/31/2025 17:45,1371.95,31.383,50.964
8/31/2025 18:00,1373.175,31.337,50.928
8/31/2025 18:15,1373.583,31.337,50.92
8/31/2025 18:30,1374.517,31.337,50.924
8/31/2025 18:45,1374.808,31.343,50.888
8/31/2025 19:00,1375.1,31.32,50.884
8/31/2025 19:15,1374.4,31.307,50.868
8/31/2025 19:30,1375.625,31.26,51.256
8/31/2025 19:45,1374.692,31.243,51.252
8/31/2025 20:00,1374.4,31.25,51.236
8/31/2025 20:15,1374.925,31.22,51.252
8/31/2025 20:30,1374.108,31.213,51.2
8/31/2025 20:45,1373.467,31.18,51.188
8/31/2025 21:00,1373.7,31.18,51.192
8/31/2025 21:15,1373.467,31.173,51.156
8/31/2025 21:30,1373.583,31.157,51.184
8/31/2025 21:45,1373.292,31.15,51.16
8/31/2025 22:00,1373.058,31.143,51.156
8/31/2025 22:15,1372.358,31.127,51.16
8/31/2025 22:30,1371.017,31.12,51.12
8/31/2025 22:45,1370.2,31.12,51.124
8/31/2025 23:00,1370.025,31.11,51.152
8/31/2025 23:15,1368.683,31.103,51.144
8/31/2025 23:30,1368.158,31.087,51.1
8/31/2025 23:45,1367.05,31.093,51.064
9/1/2025 00:00,1366.35,31.07,51.1
9/1/2025 00:15,1365.008,31.093,51.128
9/1/2025 00:30,1363.783,31.087,51.064
9/1/2025 00:45,1362.558,31.063,51.096
9/1/2025 01:00,1362.558,31.063,51.06
9/1/2025 01:15,1361.1,31.057,51.072
9/1/2025 01:30,1359.7,31.047,51.096
9/1/2025 01:45,1358.358,31.057,51.088
9/1/2025 02:00,1357.658,31.057,51.084
9/1/2025 02:15,1356.317,31.04,51.068
9/1/2025 02:30,1354.683,31.033,51.052
9/1/2025 02:45,1355.092,31.017,51.012
9/1/2025 03:00,1353.575,31.01,50.956
9/1/2025 03:15,1351.708,30.993,50.972
9/1/2025 03:30,1352,30.987,51
9/1/2025 03:45,1351.825,30.963,51.044
9/1/2025 04:00,1350.6,30.953,50.964
9/1/2025 04:15,1350.367,30.923,50.972
9/1/2025 04:30,1350.892,30.9,50.916
9/1/2025 04:45,1349.958,30.87,50.872
9/1/2025 05:00,1350.775,30.877,50.876
9/1/2025 05:15,1350.192,30.87,50.848
9/1/2025 05:30,1349.55,30.853,50.756
9/1/2025 05:45,1350.075,30.837,50.82
9/1/2025 06:00,1351.183,30.807,50.888
9/1/2025 06:15,1350.367,30.773,50.988
9/1/2025 06:30,1352,30.773,50.876
9/1/2025 06:45,1352.933,30.767,50.864
9/1/2025 07:00,1352.117,30.743,51.336
9/1/2025 07:15,1351.708,30.743,51.304
9/1/2025 07:30,1353.75,30.743,51.28
9/1/2025 07:45,1353.458,30.75,51.252
9/1/2025 08:00,1353.75,30.743,51.268
9/1/2025 08:15,1354.567,30.737,51.24
9/1/2025 08:30,1354.158,30.767,50.788
9/1/2025 08:45,1354.567,30.83,50.784
9/1/2025 09:00,1355.5,30.883,50.84
9/1/2025 09:15,1355.383,30.93,50.82
9/1/2025 09:30,1355.617,30.963,50.836
9/1/2025 09:45,1355.908,31.01,50.788
9/1/2025 10:00,1355.908,31.087,50.708
9/1/2025 10:15,1356.842,31.173,51.016
9/1/2025 10:30,1358.358,31.203,51.124
9/1/2025 10:45,1358.242,31.237,51.192
9/1/2025 11:00,1357.658,31.227,51.204
9/1/2025 11:15,1359.292,31.25,51.2
9/1/2025 11:30,1360.925,31.343,50.84
9/1/2025 11:45,1359.875,31.343,50.832
9/1/2025 12:00,1360.108,31.37,50.9
9/1/2025 12:15,1362.85,31.43,50.984
9/1/2025 12:30,1362.558,31.44,50.976
9/1/2025 12:45,1362.325,31.463,50.996
9/1/2025 13:00,1364.892,31.533,51.08
9/1/2025 13:15,1363.667,31.523,51.056
9/1/2025 13:30,1364.192,31.487,50.996
9/1/2025 13:45,1365.825,31.43,50.952
9/1/2025 14:00,1366.35,31.4,50.928
9/1/2025 14:15,1365.708,31.43,50.968
9/1/2025 14:30,1367.342,31.4,50.94
9/1/2025 14:45,1367.167,31.383,50.932
9/1/2025 15:00,1367.983,31.393,50.904
9/1/2025 15:15,1368.567,31.407,50.952
9/1/2025 15:30,1368.975,31.393,50.9
9/1/2025 15:45,1368.8,31.37,50.924
9/1/2025 16:00,1371.425,31.307,50.852
9/1/2025 16:15,1371.658,31.307,50.82
9/1/2025 16:30,1371.425,31.283,50.824
9/1/2025 16:45,1371.833,31.283,50.824
9/1/2025 17:00,1373.292,31.273,51.276
9/1/2025 17:15,1373.583,31.26,51.264
9/1/2025 17:30,1373.058,31.273,51.272
9/1/2025 17:45,1374.108,31.283,50.824
9/1/2025 18:00,1374.692,31.29,50.792
9/1/2025 18:15,1376.442,31.273,51.224
9/1/2025 18:30,1375.742,31.267,51.2
9/1/2025 18:45,1377.258,31.267,50.964
9/1/2025 19:00,1377.258,31.283,50.44
9/1/2025 19:15,1377.667,31.283,50.776
9/1/2025 19:30,1378.483,31.283,50.776
9/1/2025 19:45,1377.958,31.267,51.188
9/1/2025 20:00,1377.258,31.227,51.2
9/1/2025 20:15,1377.667,31.203,51.156
9/1/2025 20:30,1376.85,31.19,51.128
9/1/2025 20:45,1376.733,31.18,51.132
9/1/2025 21:00,1376.85,31.173,51.108
9/1/2025 21:15,1376.442,31.15,51.112
9/1/2025 21:30,1376.033,31.15,50.964
9/1/2025 21:45,1375.217,31.133,50.672
9/1/2025 22:00,1374.108,31.127,50.456
9/1/2025 22:15,1374.517,31.11,50.116
9/1/2025 22:30,1373.467,31.103,50.032
9/1/2025 22:45,1373.992,31.057,50.256
9/1/2025 23:00,1372.067,31.047,50.436
9/1/2025 23:15,1370.317,31.057,50.504
9/1/2025 23:30,1371.425,31.04,50.648
9/1/2025 23:45,1370.317,31.033,50.56
9/2/2025 00:00,1368.567,31.017,50.616
9/2/2025 00:15,1367.342,30.993,50.748
9/2/2025 00:30,1367.575,30.987,50.78
9/2/2025 00:45,1366.233,31,50.824
9/2/2025 01:00,1364.075,30.963,50.844
9/2/2025 01:15,1363.375,30.9,50.82
9/2/2025 01:30,1361.333,30.9,50.772
9/2/2025 01:45,1361.333,30.893,50.78
9/2/2025 02:00,1359.992,30.9,50.848
9/2/2025 02:15,1359.058,30.907,50.864
9/2/2025 02:30,1357.658,30.893,50.876
9/2/2025 02:45,1357.017,30.87,50.836
9/2/2025 03:00,1354.8,30.86,50.832
9/2/2025 03:15,1354.683,30.843,50.804
9/2/2025 03:30,1353.75,30.837,50.836
9/2/2025 03:45,1353.75,30.807,50.836
9/2/2025 04:00,1352.933,30.783,50.836
9/2/2025 04:15,1352.117,30.75,51.276
9/2/2025 04:30,1352.233,30.743,51.26
9/2/2025 04:45,1351.417,30.727,51.256
9/2/2025 05:00,1351.825,30.703,51.252
9/2/2025 05:15,1350.6,30.68,51.284
9/2/2025 05:30,1351.417,30.633,51.288
9/2/2025 05:45,1351.708,30.627,51.272
9/2/2025 06:00,1350.6,30.61,51.272
9/2/2025 06:15,1349.783,30.587,51.304
9/2/2025 06:30,1351.825,30.557,51.296
9/2/2025 06:45,1351.008,30.51,51.26
